Dia,CAMPANHA,Produto/Anúncio,PUBLICO,Impressões do anúncio,Cliques,Custo,Cadastros de Conta Corrente,Conversões,Receita,CTR (Click Through Rate),Taxa de Conversão de Cliques (H) para Conversões (K),CPC (Custo por Clique),CPA (Custo por Aquisição/Conversão),ROI como Índice (ROAS),ROI (Retorno sobre Investimento),CANAL_ORIGEM,Vendedor que atendeu
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,31270.0,180.0,977.2,0.0,0.0,0.0,0.005756315957787,0.0,5.428888888888889,0.0,0.0,-1.0,METAADS,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,21050.0,80.0,496.4,0.0,1.0,20217.0,0.0038004750593824,0.0125,6.205,496.4,40.72723609991942,39.727236099919416,METAADS,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,27700.0,130.0,983.9,0.0,0.0,0.0,0.0046931407942238,0.0,7.568461538461539,0.0,0.0,-1.0,METAADS,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,HOT,15400.0,90.0,980.5,0.0,1.0,18189.75,0.0058441558441558,0.0111111111111111,10.894444444444444,980.5,18.5515043345232,17.5515043345232,METAADS,
2022-11-08 00:00:00,REMARKETING,Conta Corrente Digital,COLD,107470.0,870.0,979.7,35.0,0.0,0.0,0.0080952824043919,0.0,1.1260919540229886,0.0,0.0,-1.0,METAADS,
2022-11-08 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,20670.0,330.0,294.3,18.0,0.0,0.0,0.0159651669085631,0.0,0.8918181818181818,0.0,0.0,-1.0,METAADS,
2022-11-08 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,57740.0,650.0,683.4000000000001,22.0,0.0,0.0,0.0112573605819189,0.0,1.0513846153846156,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,Institucional,Empréstimo,COLD,1380.0,210.0,300.2,,0.0,0.0,0.1521739130434782,0.0,1.4295238095238094,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-09 00:00:00,Remarketing,Empréstimo,HOT,37990.0,460.0,292.6,,0.0,0.0,0.0121084495919978,0.0,0.6360869565217392,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-09 00:00:00,Conversão,Empréstimo,COLD,4240.0,230.0,915.5,,0.0,0.0,0.0542452830188679,0.0,3.980434782608696,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,41580.0,280.0,981.7,0.0,0.0,0.0,0.0067340067340067,0.0,3.506071428571429,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,41160.0,200.0,967.4,0.0,0.0,0.0,0.0048590864917395,0.0,4.837,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,23460.0,60.0,471.1,0.0,0.0,0.0,0.0025575447570332,0.0,7.8516666666666675,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,34230.0,180.0,967.1,0.0,0.0,0.0,0.0052585451358457,0.0,5.372777777777777,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,HOT,17480.0,120.0,969.2,0.0,0.0,0.0,0.0068649885583524,0.0,8.076666666666666,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,REMARKETING,Conta Corrente Digital,COLD,105550.0,680.0,972.2,38.0,0.0,0.0,0.0064424443391757,0.0,1.4297058823529412,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,21330.0,270.0,287.8,9.0,0.0,0.0,0.0126582278481012,0.0,1.065925925925926,0.0,0.0,-1.0,METAADS,
2022-11-09 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,56040.0,570.0,681.5999999999999,27.0,0.0,0.0,0.0101713062098501,0.0,1.1957894736842103,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,Institucional,Empréstimo,COLD,1550.0,200.0,329.20000000000005,,2.0,18180.0,0.1290322580645161,1.0,1.646,164.60000000000002,55.224787363304976,54.22478736330497,GOOGLE ADS,
2022-11-10 00:00:00,Conversão,Empréstimo,COLD,2850.0,200.0,813.1,,0.0,0.0,0.0701754385964912,0.0,4.0655,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-10 00:00:00,Remarketing,Empréstimo,HOT,35420.0,290.0,213.7,,0.0,0.0,0.0081874647092038,0.0,0.736896551724138,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,7320.0,50.0,87.8,0.0,0.0,0.0,0.0068306010928961,0.0,1.756,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,HOT,1760.0,40.0,110.5,0.0,0.0,0.0,0.0227272727272727,0.0,2.7625,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,REMARKETING,Empréstimo,COLD,10970.0,20.0,90.6,0.0,0.0,0.0,0.0018231540565177,0.0,4.53,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,3280.0,60.0,57.7,0.0,0.0,0.0,0.0182926829268292,0.0,0.9616666666666666,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,3150.0,50.0,92.1,0.0,0.0,0.0,0.0158730158730158,0.0,1.842,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,48260.0,120.0,1066.6,0.0,0.0,0.0,0.002486531288852,0.0,8.888333333333332,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,49380.0,210.0,1094.4,0.0,1.0,18189.75,0.0042527339003645,0.0047619047619047,5.211428571428572,1094.4,16.620751096491226,15.620751096491226,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,35720.0,130.0,586.0,0.0,0.0,0.0,0.003639417693169,0.0,4.507692307692308,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,47910.0,170.0,1165.9,0.0,2.0,36379.5,0.0035483197662283,0.0117647058823529,6.858235294117647,582.95,31.202933356205502,30.202933356205502,METAADS,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,HOT,20230.0,100.0,1137.3,0.0,2.0,34559.7,0.004943153732081,0.02,11.373,568.65,30.38749670271696,29.38749670271696,METAADS,
2022-11-10 00:00:00,REMARKETING,Conta Corrente Digital,COLD,105200.0,720.0,964.0,34.0,0.0,0.0,0.0068441064638783,0.0,1.3388888888888888,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,20170.0,510.0,287.6,29.0,0.0,0.0,0.0252850768468021,0.0,0.563921568627451,0.0,0.0,-1.0,METAADS,
2022-11-10 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,57090.0,540.0,675.4000000000001,30.0,0.0,0.0,0.0094587493431424,0.0,1.250740740740741,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,Remarketing,Empréstimo,HOT,31790.0,320.0,311.2,,0.0,0.0,0.010066058508965,0.0,0.9725,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-11 00:00:00,Conversão,Empréstimo,COLD,2420.0,90.0,369.4,,0.0,0.0,0.0371900826446281,0.0,4.104444444444444,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-11 00:00:00,Institucional,Empréstimo,COLD,1230.0,160.0,185.7,,1.0,18180.0,0.1300813008130081,1.0,1.160625,185.7,97.89983844911148,96.89983844911148,GOOGLE ADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,13430.0,260.0,432.5,0.0,2.0,36379.5,0.0193596425912137,0.0076923076923076,1.6634615384615383,216.25,84.11445086705203,83.11445086705203,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,HOT,6390.0,190.0,373.8,0.0,0.0,0.0,0.0297339593114241,0.0,1.967368421052632,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,REMARKETING,Empréstimo,COLD,36250.0,170.0,377.4,0.0,0.0,0.0,0.0046896551724137,0.0,2.22,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,12510.0,110.0,235.8,0.0,0.0,0.0,0.008792965627498,0.0,2.143636363636364,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,11730.0,260.0,377.6,0.0,1.0,18189.75,0.0221653878942881,0.0038461538461538,1.452307692307692,377.6,48.17200741525424,47.17200741525424,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,61860.0,420.0,1531.9,0.0,0.0,0.0,0.0067895247332686,0.0,3.647380952380952,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,62210.0,300.0,1533.9,0.0,0.0,0.0,0.0048223758238225,0.0,5.113,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,37940.0,230.0,766.3,0.0,0.0,0.0,0.0060622034791776,0.0,3.3317391304347823,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,53890.0,350.0,1515.6,0.0,1.0,18189.75,0.0064947114492484,0.0028571428571428,4.330285714285714,1515.6,12.001682501979417,11.001682501979417,METAADS,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,HOT,19090.0,80.0,1522.2,0.0,0.0,0.0,0.0041906757464641,0.0,19.0275,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,REMARKETING,Conta Corrente Digital,COLD,99510.0,720.0,968.8,30.0,0.0,0.0,0.0072354537232438,0.0,1.3455555555555554,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,16660.0,180.0,290.9,7.0,0.0,0.0,0.0108043217286914,0.0,1.616111111111111,0.0,0.0,-1.0,METAADS,
2022-11-11 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,54060.0,720.0,677.9000000000001,33.0,0.0,0.0,0.0133185349611542,0.0,0.941527777777778,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,Remarketing,Empréstimo,HOT,35290.0,390.0,284.6,,0.0,0.0,0.0110512893170869,0.0,0.7297435897435898,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-12 00:00:00,Institucional,Empréstimo,COLD,560.0,20.0,27.3,,0.0,0.0,0.0357142857142857,0.0,1.365,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-12 00:00:00,Conversão,Empréstimo,COLD,1450.0,60.0,243.2,,0.0,0.0,0.0413793103448275,0.0,4.053333333333333,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,14750.0,210.0,466.5,0.0,1.0,18189.75,0.0142372881355932,0.0047619047619047,2.2214285714285715,466.5,38.991961414791,37.991961414791,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,HOT,5690.0,100.0,393.2,0.0,0.0,0.0,0.0175746924428822,0.0,3.932,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,REMARKETING,Empréstimo,COLD,29220.0,130.0,409.5,0.0,0.0,0.0,0.0044490075290896,0.0,3.15,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,11750.0,120.0,254.8,0.0,0.0,0.0,0.0102127659574468,0.0,2.123333333333333,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,11890.0,130.0,407.9,0.0,0.0,0.0,0.0109335576114381,0.0,3.137692307692308,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,51410.0,240.0,1622.5,0.0,0.0,0.0,0.0046683524606107,0.0,6.760416666666667,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,47760.0,300.0,1612.5,0.0,0.0,0.0,0.0062814070351758,0.0,5.375,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,40860.0,170.0,809.0,0.0,0.0,0.0,0.0041605482134116,0.0,4.758823529411765,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,48590.0,420.0,1636.9,0.0,1.0,18189.75,0.0086437538588186,0.0023809523809523,3.897380952380952,1636.9,11.112315963100984,10.112315963100984,METAADS,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,HOT,21690.0,130.0,1617.8,0.0,0.0,0.0,0.0059935454126325,0.0,12.444615384615384,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,REMARKETING,Conta Corrente Digital,COLD,117270.0,720.0,1013.0,42.0,0.0,0.0,0.0061396776669224,0.0,1.4069444444444446,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,18890.0,270.0,302.5,10.0,0.0,0.0,0.0142932768660667,0.0,1.1203703703703705,0.0,0.0,-1.0,METAADS,
2022-11-12 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,58640.0,610.0,705.9000000000001,25.0,0.0,0.0,0.0104024556616643,0.0,1.1572131147540985,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,Conversão,Empréstimo,COLD,1500.0,110.0,438.3,,0.0,0.0,0.0733333333333333,0.0,3.984545454545454,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-13 00:00:00,Remarketing,Empréstimo,HOT,35980.0,560.0,450.0,,0.0,0.0,0.0155642023346303,0.0,0.8035714285714286,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-13 00:00:00,Institucional,Empréstimo,COLD,610.0,140.0,214.7,,0.0,0.0,0.2295081967213114,0.0,1.5335714285714286,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,16270.0,170.0,471.1,0.0,0.0,0.0,0.0104486785494775,0.0,2.771176470588236,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,HOT,8240.0,120.0,420.4,0.0,0.0,0.0,0.0145631067961165,0.0,3.503333333333333,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,REMARKETING,Empréstimo,COLD,25450.0,60.0,422.4,0.0,0.0,0.0,0.0023575638506876,0.0,7.040000000000001,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,16840.0,60.0,273.2,0.0,0.0,0.0,0.003562945368171,0.0,4.553333333333333,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,14570.0,160.0,431.4,0.0,0.0,0.0,0.0109814687714481,0.0,2.69625,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,63370.0,280.0,1676.1,0.0,0.0,0.0,0.0044184945557834,0.0,5.986071428571429,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,47950.0,270.0,1679.5,0.0,0.0,0.0,0.00563086548488,0.0,6.220370370370371,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,48120.0,160.0,837.2,0.0,0.0,0.0,0.0033250207813798,0.0,5.2325,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,59850.0,400.0,1686.1,0.0,0.0,0.0,0.0066833751044277,0.0,4.21525,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,HOT,23610.0,90.0,1690.3,0.0,1.0,18189.75,0.0038119440914866,0.0111111111111111,18.78111111111111,1690.3,10.76125539844998,9.76125539844998,METAADS,
2022-11-13 00:00:00,REMARKETING,Conta Corrente Digital,COLD,129360.0,770.0,1079.1,32.0,0.0,0.0,0.0059523809523809,0.0,1.4014285714285712,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,22000.0,320.0,326.6,11.0,0.0,0.0,0.0145454545454545,0.0,1.020625,0.0,0.0,-1.0,METAADS,
2022-11-13 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,62460.0,600.0,753.4000000000001,28.0,0.0,0.0,0.0096061479346781,0.0,1.2556666666666667,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,Remarketing,Empréstimo,HOT,37750.0,460.0,345.0,,0.0,0.0,0.0121854304635761,0.0,0.75,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-14 00:00:00,Institucional,Empréstimo,COLD,910.0,130.0,122.5,,1.0,14955.0,0.1428571428571428,1.0,0.9423076923076924,122.5,122.08163265306122,121.08163265306122,GOOGLE ADS,
2022-11-14 00:00:00,Conversão,Empréstimo,COLD,1790.0,80.0,325.7,,0.0,0.0,0.0446927374301676,0.0,4.07125,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,24690.0,130.0,563.2,0.0,0.0,0.0,0.0052652895909275,0.0,4.332307692307693,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,HOT,8680.0,100.0,413.0,0.0,0.0,0.0,0.0115207373271889,0.0,4.13,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,REMARKETING,Empréstimo,COLD,25000.0,160.0,409.2000000000001,0.0,0.0,0.0,0.0064,0.0,2.5575,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,17410.0,70.0,253.8,0.0,0.0,0.0,0.0040206777713957,0.0,3.625714285714285,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,18290.0,160.0,484.3,0.0,0.0,0.0,0.0087479496992892,0.0,3.026875,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,60490.0,370.0,1452.9,0.0,1.0,18190.050000000003,0.0061167135063646,0.0027027027027027,3.926756756756757,1452.9,12.519822424117288,11.519822424117285,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,42610.0,270.0,1450.6,0.0,0.0,0.0,0.0063365407181412,0.0,5.372592592592592,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,50550.0,170.0,818.4000000000001,0.0,0.0,0.0,0.0033630069238377,0.0,4.814117647058824,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,66340.0,360.0,1639.1999999999998,0.0,0.0,0.0,0.0054265902924329,0.0,4.553333333333333,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,HOT,22770.0,120.0,1652.3,0.0,0.0,0.0,0.0052700922266139,0.0,13.769166666666669,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,REMARKETING,Conta Corrente Digital,COLD,106280.0,580.0,931.1,22.0,0.0,0.0,0.0054572826496048,0.0,1.605344827586207,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,18680.0,230.0,287.0,10.0,0.0,0.0,0.0123126338329764,0.0,1.2478260869565216,0.0,0.0,-1.0,METAADS,
2022-11-14 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,52460.0,570.0,668.0,19.0,0.0,0.0,0.0108654212733511,0.0,1.1719298245614036,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,Remarketing,Empréstimo,HOT,38830.0,370.0,306.1,,0.0,0.0,0.0095287149111511,0.0,0.8272972972972974,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-15 00:00:00,Conversão,Empréstimo,COLD,1530.0,150.0,607.5,,0.0,0.0,0.0980392156862745,0.0,4.05,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-15 00:00:00,Institucional,Empréstimo,COLD,740.0,200.0,219.8,,2.0,29910.0,0.2702702702702703,1.0,1.099,109.9,136.07825295723384,135.07825295723384,GOOGLE ADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,36990.0,290.0,987.7,0.0,0.0,0.0,0.0078399567450662,0.0,3.405862068965517,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,HOT,9060.0,110.0,391.7000000000001,0.0,0.0,0.0,0.0121412803532008,0.0,3.5609090909090915,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,REMARKETING,Empréstimo,COLD,15140.0,90.0,392.2,0.0,0.0,0.0,0.0059445178335535,0.0,4.357777777777778,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,16720.0,90.0,243.0,0.0,0.0,0.0,0.0053827751196172,0.0,2.7,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,27560.0,220.0,742.8,0.0,0.0,0.0,0.0079825834542815,0.0,3.376363636363636,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,48920.0,280.0,1187.9,0.0,0.0,0.0,0.0057236304170073,0.0,4.242500000000001,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,31330.0,180.0,1186.6,0.0,0.0,0.0,0.0057452920523459,0.0,6.5922222222222215,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,40630.0,230.0,782.5,0.0,1.0,18189.75,0.0056608417425547,0.0043478260869565,3.402173913043478,782.5,23.245686900958468,22.245686900958468,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,COLD,54760.0,320.0,1569.8,0.0,1.0,18189.75,0.0058436815193571,0.003125,4.905625,1569.8,11.587304115173907,10.58730411517391,METAADS,
2022-11-15 00:00:00,CONVERSAO,Empréstimo,HOT,21920.0,140.0,1592.0,0.0,0.0,0.0,0.0063868613138686,0.0,11.371428571428572,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,REMARKETING,Conta Corrente Digital,COLD,64390.0,440.0,496.4,18.0,0.0,0.0,0.0068333592172697,0.0,1.1281818181818182,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,16030.0,320.0,221.0,9.0,0.0,0.0,0.0199625701809107,0.0,0.690625,0.0,0.0,-1.0,METAADS,
2022-11-15 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,33880.0,370.0,425.8,17.0,0.0,0.0,0.0109208972845336,0.0,1.1508108108108106,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,Institucional,Empréstimo,COLD,1780.0,310.0,398.0,,0.0,0.0,0.1741573033707865,0.0,1.2838709677419355,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-16 00:00:00,Remarketing,Empréstimo,HOT,37020.0,350.0,270.1,,0.0,0.0,0.0094543490005402,0.0,0.7717142857142858,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-16 00:00:00,Conversão,Empréstimo,COLD,3400.0,190.0,765.9000000000001,,0.0,0.0,0.0558823529411764,0.0,4.031052631578948,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,28810.0,190.0,990.0,0.0,0.0,0.0,0.0065949323151683,0.0,5.2105263157894735,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,HOT,8250.0,50.0,391.0,0.0,0.0,0.0,0.006060606060606,0.0,7.82,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,REMARKETING,Empréstimo,COLD,17850.0,100.0,389.9,0.0,0.0,0.0,0.0056022408963585,0.0,3.899000000000001,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,17300.0,60.0,242.6,0.0,0.0,0.0,0.0034682080924855,0.0,4.043333333333334,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,27490.0,120.0,736.5999999999999,0.0,0.0,0.0,0.0043652237177155,0.0,6.138333333333333,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,50890.0,200.0,1178.5,0.0,1.0,18189.75,0.0039300451955197,0.005,5.8925,1178.5,15.434662706830718,14.434662706830718,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,36400.0,280.0,1182.2,0.0,1.0,18189.75,0.0076923076923076,0.0035714285714285,4.222142857142857,1182.2,15.386355946540348,14.386355946540348,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,41060.0,120.0,779.3000000000001,0.0,0.0,0.0,0.0029225523623964,0.0,6.494166666666668,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,COLD,55090.0,240.0,1552.1,0.0,0.0,0.0,0.0043565075331276,0.0,6.467083333333334,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Empréstimo,HOT,22210.0,120.0,1560.8000000000002,0.0,0.0,0.0,0.0054029716343989,0.0,13.006666666666668,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,REMARKETING,Conta Corrente Digital,COLD,63420.0,410.0,491.7000000000001,19.0,0.0,0.0,0.0064648375906654,0.0,1.199268292682927,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,15420.0,320.0,220.1,10.0,0.0,0.0,0.0207522697795071,0.0,0.6878125,0.0,0.0,-1.0,METAADS,
2022-11-16 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,34200.0,280.0,424.3,17.0,0.0,0.0,0.0081871345029239,0.0,1.5153571428571428,0.0,0.0,-1.0,METAADS,
2022-11-17 00:00:00,Conversão,Empréstimo,COLD,2500.0,190.0,732.4,,0.0,0.0,0.076,0.0,3.8547368421052632,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-17 00:00:00,Institucional,Empréstimo,COLD,1670.0,320.0,283.8,,1.0,14955.0,0.1916167664670658,1.0,0.8868750000000001,283.8,52.69556025369979,51.69556025369979,GOOGLE ADS,
2022-11-17 00:00:00,Remarketing,Empréstimo,HOT,32400.0,420.0,332.5,,0.0,0.0,0.0129629629629629,0.0,0.7916666666666666,0.0,0.0,-1.0,GOOGLE ADS,
2022-11-17 00:00:00,CONVERSAO,Empréstimo,COLD,35730.0,160.0,969.9,0.0,0.0,0.0,0.0044780296669465,0.0,6.061875,0.0,0.0,-1.0,METAADS,
2022-11-17 00:00:00,CONVERSAO,Empréstimo,HOT,7680.0,80.0,370.2000000000001,0.0,0.0,0.0,0.0104166666666666,0.0,4.6275,0.0,0.0,-1.0,METAADS,
2022-11-17 00:00:00,REMARKETING,Empréstimo,COLD,18470.0,80.0,383.9,0.0,0.0,0.0,0.0043313481321061,0.0,4.79875,0.0,0.0,-1.0,METAADS,
2022-11-17 00:00:00,CONVERSAO,Empréstimo,COLD,17930.0,120.0,250.4,0.0,0.0,0.0,0.0066926938092582,0.0,2.0866666666666664,0.0,0.0,-1.0,METAADS,
2022-11-17 00:00:00,CONVERSAO,Empréstimo,COLD,28430.0,230.0,728.1999999999999,0.0,1.0,18189.75,0.0080900457263454,0.0043478260869565,3.1660869565217387,728.1999999999999,24.97905795111233,23.97905795111233,METAADS,
2022-11-17 00:00:00,CONVERSAO,Empréstimo,COLD,46070.0,190.0,1171.2,0.0,0.0,0.0,0.0041241588886477,0.0,6.16421052631579,0.0,0.0,-1.0,METAADS,
